 n     ch_hole col3 col4 col5
    1647 -0.73474073E+01 -0.10397885E-16 -0.76075473E+01  0.56990402E-17
    1648 -0.73480642E+01 -0.10397863E-16 -0.76075473E+01  0.56990402E-17
    1649 -0.73487657E+01 -0.10397828E-16 -0.76075473E+01  0.56990402E-17
    1650 -0.73493826E+01 -0.10397660E-16 -0.76075473E+01  0.56990402E-17
    1651 -0.73500278E+01 -0.10397634E-16 -0.76075473E+01  0.56990402E-17
    1652 -0.73506475E+01 -0.10397485E-16 -0.76075473E+01  0.56990402E-17
    1653 -0.73513176E+01 -0.10397454E-16 -0.76075473E+01  0.56990402E-17
    1654 -0.73519287E+01 -0.10397474E-16 -0.76075473E+01  0.56990402E-17
    1655 -0.73525009E+01 -0.10397510E-16 -0.76075473E+01  0.56990402E-17
    1656 -0.73530633E+01 -0.10397538E-16 -0.76075473E+01  0.56990402E-17
    1657 -0.73536236E+01 -0.10397653E-16 -0.76075473E+01  0.56990402E-17
    1658 -0.73541938E+01 -0.10397619E-16 -0.76075473E+01  0.56990402E-17
    1659 -0.73547210E+01 -0.10397581E-16 -0.76075473E+01  0.56990402E-17
    1660 -0.73552957E+01 -0.10397714E-16 -0.76075473E+01  0.56990402E-17
    1661 -0.73558265E+01 -0.10397739E-16 -0.76075473E+01  0.56990402E-17
    1662 -0.73563925E+01 -0.10397826E-16 -0.76075473E+01  0.56990402E-17
    1663 -0.73568890E+01 -0.10397960E-16 -0.76075473E+01  0.56990402E-17
    1664 -0.73574304E+01 -0.10398009E-16 -0.76075473E+01  0.56990402E-17
    1665 -0.73579347E+01 -0.10398024E-16 -0.76075473E+01  0.56990402E-17
    1666 -0.73585312E+01 -0.10398042E-16 -0.76075473E+01  0.56990402E-17
    1667 -0.73590711E+01 -0.10398166E-16 -0.76075473E+01  0.56990402E-17
    1668 -0.73596977E+01 -0.10398210E-16 -0.76075473E+01  0.56990402E-17
    1669 -0.73602882E+01 -0.10398428E-16 -0.76075473E+01  0.56990402E-17
    1670 -0.73609308E+01 -0.10398457E-16 -0.76075473E+01  0.56990402E-17
    1671 -0.73615035E+01 -0.10398545E-16 -0.76075473E+01  0.56990402E-17
    1672 -0.73621590E+01 -0.10398479E-16 -0.76075473E+01  0.56990402E-17
    1673 -0.73628131E+01 -0.10398578E-16 -0.76075473E+01  0.56990402E-17
    1674 -0.73634079E+01 -0.10398695E-16 -0.76075473E+01  0.56990402E-17
    1675 -0.73639553E+01 -0.10398873E-16 -0.76075473E+01  0.56990402E-17
    1676 -0.73645688E+01 -0.10398834E-16 -0.76075473E+01  0.56990402E-17
    1677 -0.73651421E+01 -0.10398830E-16 -0.76075473E+01  0.56990402E-17
    1678 -0.73657018E+01 -0.10398852E-16 -0.76075473E+01  0.56990402E-17
    1679 -0.73663133E+01 -0.10398803E-16 -0.76075473E+01  0.56990402E-17
    1680 -0.73668380E+01 -0.10398883E-16 -0.76075473E+01  0.56990402E-17
    1681 -0.73674730E+01 -0.10398965E-16 -0.76075473E+01  0.56990402E-17
    1682 -0.73680287E+01 -0.10399092E-16 -0.76075473E+01  0.56990402E-17
    1683 -0.73685651E+01 -0.10399143E-16 -0.76075473E+01  0.56990402E-17
    1684 -0.73691169E+01 -0.10399154E-16 -0.76075473E+01  0.56990402E-17
    1685 -0.73696877E+01 -0.10399160E-16 -0.76075473E+01  0.56990402E-17
    1686 -0.73702318E+01 -0.10399301E-16 -0.76075473E+01  0.56990402E-17
    1687 -0.73707920E+01 -0.10398892E-16 -0.76075473E+01  0.56990402E-17
    1688 -0.73713741E+01 -0.10399098E-16 -0.76075473E+01  0.56990402E-17
    1689 -0.73719748E+01 -0.10399588E-16 -0.76075473E+01  0.56990402E-17
    1690 -0.73725198E+01 -0.10399751E-16 -0.76075473E+01  0.56990402E-17
    1691 -0.73731268E+01 -0.10399561E-16 -0.76075473E+01  0.56990402E-17
    1692 -0.73736093E+01 -0.10399698E-16 -0.76075473E+01  0.56990402E-17
    1693 -0.73741567E+01 -0.10399760E-16 -0.76075473E+01  0.56990402E-17
    1694 -0.73747116E+01 -0.10399552E-16 -0.76075473E+01  0.56990402E-17
    1695 -0.73752063E+01 -0.10399550E-16 -0.76075473E+01  0.56990402E-17
    1696 -0.73756948E+01 -0.10399660E-16 -0.76075473E+01  0.56990402E-17
    1697 -0.73762201E+01 -0.10399369E-16 -0.76075473E+01  0.56990402E-17
    1698 -0.73767593E+01 -0.10399305E-16 -0.76075473E+01  0.56990402E-17
    1699 -0.73772453E+01 -0.10399414E-16 -0.76075473E+01  0.56990402E-17
    1700 -0.73777278E+01 -0.10399308E-16 -0.76075473E+01  0.56990402E-17
    1701 -0.73782325E+01 -0.10399245E-16 -0.76075473E+01  0.56990402E-17
    1702 -0.73787855E+01 -0.10399247E-16 -0.76075473E+01  0.56990402E-17
    1703 -0.73792705E+01 -0.10399058E-16 -0.76075473E+01  0.56990402E-17
    1704 -0.73798099E+01 -0.10398782E-16 -0.76075473E+01  0.56990402E-17
    1705 -0.73803377E+01 -0.10398765E-16 -0.76075473E+01  0.56990402E-17
    1706 -0.73808254E+01 -0.10398514E-16 -0.76075473E+01  0.56990402E-17
    1707 -0.73813988E+01 -0.10398629E-16 -0.76075473E+01  0.56990402E-17
    1708 -0.73819094E+01 -0.10398659E-16 -0.76075473E+01  0.56990402E-17
    1709 -0.73824450E+01 -0.10398756E-16 -0.76075473E+01  0.56990402E-17
    1710 -0.73830147E+01 -0.10398821E-16 -0.76075473E+01  0.56990402E-17
    1711 -0.73835467E+01 -0.10399092E-16 -0.76075473E+01  0.56990402E-17
    1712 -0.73840899E+01 -0.10399220E-16 -0.76075473E+01  0.56990402E-17
    1713 -0.73846105E+01 -0.10399377E-16 -0.76075473E+01  0.56990402E-17
    1714 -0.73851145E+01 -0.10399518E-16 -0.76075473E+01  0.56990402E-17
    1715 -0.73855994E+01 -0.10399563E-16 -0.76075473E+01  0.56990402E-17
    1716 -0.73861249E+01 -0.10399820E-16 -0.76075473E+01  0.56990402E-17
    1717 -0.73866235E+01 -0.10399838E-16 -0.76075473E+01  0.56990402E-17
    1718 -0.73871027E+01 -0.10399855E-16 -0.76075473E+01  0.56990402E-17
    1719 -0.73876150E+01 -0.10399920E-16 -0.76075473E+01  0.56990402E-17
    1720 -0.73880957E+01 -0.10400040E-16 -0.76075473E+01  0.56990402E-17
    1721 -0.73885924E+01 -0.10400098E-16 -0.76075473E+01  0.56990402E-17
    1722 -0.73891175E+01 -0.10400209E-16 -0.76075473E+01  0.56990402E-17
    1723 -0.73896388E+01 -0.10400312E-16 -0.76075473E+01  0.56990402E-17
    1724 -0.73901937E+01 -0.10400641E-16 -0.76075473E+01  0.56990402E-17
    1725 -0.73908216E+01 -0.10401015E-16 -0.76075473E+01  0.56990402E-17
    1726 -0.73913621E+01 -0.10401205E-16 -0.76075473E+01  0.56990402E-17
    1727 -0.73918812E+01 -0.10401484E-16 -0.76075473E+01  0.56990402E-17
    1728 -0.73924428E+01 -0.10401452E-16 -0.76075473E+01  0.56990402E-17
    1729 -0.73929767E+01 -0.10401548E-16 -0.76075473E+01  0.56990402E-17
    1730 -0.73934696E+01 -0.10401698E-16 -0.76075473E+01  0.56990402E-17
    1731 -0.73939911E+01 -0.10401748E-16 -0.76075473E+01  0.56990402E-17
    1732 -0.73944974E+01 -0.10401772E-16 -0.76075473E+01  0.56990402E-17
    1733 -0.73950234E+01 -0.10401919E-16 -0.76075473E+01  0.56990402E-17
    1734 -0.73956123E+01 -0.10402142E-16 -0.76075473E+01  0.56990402E-17
    1735 -0.73961464E+01 -0.10402205E-16 -0.76075473E+01  0.56990402E-17
    1736 -0.73966394E+01 -0.10402425E-16 -0.76075473E+01  0.56990402E-17
    1737 -0.73971703E+01 -0.10402495E-16 -0.76075473E+01  0.56990402E-17
    1738 -0.73977205E+01 -0.10402616E-16 -0.76075473E+01  0.56990402E-17
    1739 -0.73982312E+01 -0.10402600E-16 -0.76075473E+01  0.56990402E-17
    1740 -0.73987440E+01 -0.10402705E-16 -0.76075473E+01  0.56990402E-17
    1741 -0.73992573E+01 -0.10402699E-16 -0.76075473E+01  0.56990402E-17
    1742 -0.73998079E+01 -0.10402209E-16 -0.76075473E+01  0.56990402E-17
    1743 -0.74003258E+01 -0.10402060E-16 -0.76075473E+01  0.56990402E-17
    1744 -0.74008356E+01 -0.10401793E-16 -0.76075473E+01  0.56990402E-17
    1745 -0.74013110E+01 -0.10401779E-16 -0.76075473E+01  0.56990402E-17
    1746 -0.74017800E+01 -0.10401696E-16 -0.76075473E+01  0.56990402E-17
    1747 -0.74022893E+01 -0.10401679E-16 -0.76075473E+01  0.56990402E-17
    1748 -0.74027751E+01 -0.10401769E-16 -0.76075473E+01  0.56990402E-17
    1749 -0.74033409E+01 -0.10401756E-16 -0.76075473E+01  0.56990402E-17
    1750 -0.74038539E+01 -0.10401730E-16 -0.76075473E+01  0.56990402E-17
    1751 -0.74043159E+01 -0.10401657E-16 -0.76075473E+01  0.56990402E-17
    1752 -0.74047990E+01 -0.10401517E-16 -0.76075473E+01  0.56990402E-17
    1753 -0.74052730E+01 -0.10401450E-16 -0.76075473E+01  0.56990402E-17
    1754 -0.74057781E+01 -0.10401549E-16 -0.76075473E+01  0.56990402E-17
    1755 -0.74062560E+01 -0.10401436E-16 -0.76075473E+01  0.56990402E-17
    1756 -0.74067488E+01 -0.10401379E-16 -0.76075473E+01  0.56990402E-17
    1757 -0.74072160E+01 -0.10401435E-16 -0.76075473E+01  0.56990402E-17
    1758 -0.74077019E+01 -0.10401465E-16 -0.76075473E+01  0.56990402E-17
    1759 -0.74081427E+01 -0.10401373E-16 -0.76075473E+01  0.56990402E-17
    1760 -0.74086375E+01 -0.10401303E-16 -0.76075473E+01  0.56990402E-17
    1761 -0.74090880E+01 -0.10401221E-16 -0.76075473E+01  0.56990402E-17
    1762 -0.74095299E+01 -0.10401104E-16 -0.76075473E+01  0.56990402E-17
    1763 -0.74099853E+01 -0.10401012E-16 -0.76075473E+01  0.56990402E-17
    1764 -0.74104666E+01 -0.10400995E-16 -0.76075473E+01  0.56990402E-17
    1765 -0.74109772E+01 -0.10400744E-16 -0.76075473E+01  0.56990402E-17
    1766 -0.74115211E+01 -0.10400624E-16 -0.76075473E+01  0.56990402E-17
    1767 -0.74120799E+01 -0.10400676E-16 -0.76075473E+01  0.56990402E-17
    1768 -0.74126373E+01 -0.10400502E-16 -0.76075473E+01  0.56990402E-17
    1769 -0.74131854E+01 -0.10400439E-16 -0.76075473E+01  0.56990402E-17
    1770 -0.74137901E+01 -0.10400201E-16 -0.76075473E+01  0.56990402E-17
    1771 -0.74142895E+01 -0.10400235E-16 -0.76075473E+01  0.56990402E-17
    1772 -0.74148017E+01 -0.10400130E-16 -0.76075473E+01  0.56990402E-17
    1773 -0.74153002E+01 -0.10400120E-16 -0.76075473E+01  0.56990402E-17
    1774 -0.74158415E+01 -0.10400245E-16 -0.76075473E+01  0.56990402E-17
    1775 -0.74164291E+01 -0.10400351E-16 -0.76075473E+01  0.56990402E-17
    1776 -0.74169681E+01 -0.10400168E-16 -0.76075473E+01  0.56990402E-17
    1777 -0.74176058E+01 -0.10399737E-16 -0.76075473E+01  0.56990402E-17
    1778 -0.74182902E+01 -0.10399595E-16 -0.76075473E+01  0.56990402E-17
    1779 -0.74188996E+01 -0.10399707E-16 -0.76075473E+01  0.56990402E-17
    1780 -0.74195159E+01 -0.10399837E-16 -0.76075473E+01  0.56990402E-17
    1781 -0.74200916E+01 -0.10399534E-16 -0.76075473E+01  0.56990402E-17
    1782 -0.74206550E+01 -0.10399722E-16 -0.76075473E+01  0.56990402E-17
    1783 -0.74212190E+01 -0.10399568E-16 -0.76075473E+01  0.56990402E-17
    1784 -0.74217716E+01 -0.10399718E-16 -0.76075473E+01  0.56990402E-17
    1785 -0.74223006E+01 -0.10399621E-16 -0.76075473E+01  0.56990402E-17
    1786 -0.74228380E+01 -0.10399651E-16 -0.76075473E+01  0.56990402E-17
    1787 -0.74233936E+01 -0.10399620E-16 -0.76075473E+01  0.56990402E-17
    1788 -0.74239457E+01 -0.10399287E-16 -0.76075473E+01  0.56990402E-17
    1789 -0.74245006E+01 -0.10399132E-16 -0.76075473E+01  0.56990402E-17
    1790 -0.74251283E+01 -0.10398993E-16 -0.76075473E+01  0.56990402E-17
    1791 -0.74257780E+01 -0.10398747E-16 -0.76075473E+01  0.56990402E-17
    1792 -0.74264277E+01 -0.10398051E-16 -0.76075473E+01  0.56990402E-17
    1793 -0.74270297E+01 -0.10397987E-16 -0.76075473E+01  0.56990402E-17
    1794 -0.74276466E+01 -0.10397710E-16 -0.76075473E+01  0.56990402E-17
    1795 -0.74282558E+01 -0.10397488E-16 -0.76075473E+01  0.56990402E-17
    1796 -0.74288734E+01 -0.10397259E-16 -0.76075473E+01  0.56990402E-17
    1797 -0.74294361E+01 -0.10397210E-16 -0.76075473E+01  0.56990402E-17
    1798 -0.74299308E+01 -0.10397329E-16 -0.76075473E+01  0.56990402E-17
    1799 -0.74304771E+01 -0.10397359E-16 -0.76075473E+01  0.56990402E-17
    1800 -0.74310246E+01 -0.10397421E-16 -0.76075473E+01  0.56990402E-17
    1801 -0.74314982E+01 -0.10397494E-16 -0.76075473E+01  0.56990402E-17
    1802 -0.74320014E+01 -0.10397493E-16 -0.76075473E+01  0.56990402E-17
    1803 -0.74324859E+01 -0.10397577E-16 -0.76075473E+01  0.56990402E-17
    1804 -0.74329009E+01 -0.10397602E-16 -0.76075473E+01  0.56990402E-17
    1805 -0.74333515E+01 -0.10397585E-16 -0.76075473E+01  0.56990402E-17
    1806 -0.74338978E+01 -0.10397654E-16 -0.76075473E+01  0.56990402E-17
    1807 -0.74343704E+01 -0.10397814E-16 -0.76075473E+01  0.56990402E-17
    1808 -0.74348812E+01 -0.10397980E-16 -0.76075473E+01  0.56990402E-17
    1809 -0.74354043E+01 -0.10398373E-16 -0.76075473E+01  0.56990402E-17
    1810 -0.74359165E+01 -0.10398538E-16 -0.76075473E+01  0.56990402E-17
    1811 -0.74364188E+01 -0.10398731E-16 -0.76075473E+01  0.56990402E-17
    1812 -0.74369247E+01 -0.10398735E-16 -0.76075473E+01  0.56990402E-17
    1813 -0.74374446E+01 -0.10398784E-16 -0.76075473E+01  0.56990402E-17
    1814 -0.74379311E+01 -0.10398912E-16 -0.76075473E+01  0.56990402E-17
    1815 -0.74384081E+01 -0.10398861E-16 -0.76075473E+01  0.56990402E-17
    1816 -0.74388348E+01 -0.10398998E-16 -0.76075473E+01  0.56990402E-17
    1817 -0.74392724E+01 -0.10399083E-16 -0.76075473E+01  0.56990402E-17
    1818 -0.74397407E+01 -0.10399030E-16 -0.76075473E+01  0.56990402E-17
    1819 -0.74402091E+01 -0.10399019E-16 -0.76075473E+01  0.56990402E-17
    1820 -0.74407022E+01 -0.10399041E-16 -0.76075473E+01  0.56990402E-17
    1821 -0.74411295E+01 -0.10399024E-16 -0.76075473E+01  0.56990402E-17
    1822 -0.74416010E+01 -0.10398911E-16 -0.76075473E+01  0.56990402E-17
    1823 -0.74420292E+01 -0.10398999E-16 -0.76075473E+01  0.56990402E-17
    1824 -0.74424795E+01 -0.10399054E-16 -0.76075473E+01  0.56990402E-17
    1825 -0.74429685E+01 -0.10399382E-16 -0.76075473E+01  0.56990402E-17
    1826 -0.74434374E+01 -0.10399388E-16 -0.76075473E+01  0.56990402E-17
    1827 -0.74438921E+01 -0.10399308E-16 -0.76075473E+01  0.56990402E-17
    1828 -0.74443548E+01 -0.10399391E-16 -0.76075473E+01  0.56990402E-17
    1829 -0.74448222E+01 -0.10399627E-16 -0.76075473E+01  0.56990402E-17
    1830 -0.74452903E+01 -0.10399520E-16 -0.76075473E+01  0.56990402E-17
    1831 -0.74458048E+01 -0.10399536E-16 -0.76075473E+01  0.56990402E-17
    1832 -0.74462779E+01 -0.10399541E-16 -0.76075473E+01  0.56990402E-17
    1833 -0.74467263E+01 -0.10399546E-16 -0.76075473E+01  0.56990402E-17
    1834 -0.74471570E+01 -0.10399532E-16 -0.76075473E+01  0.56990402E-17
    1835 -0.74476425E+01 -0.10399623E-16 -0.76075473E+01  0.56990402E-17
    1836 -0.74481055E+01 -0.10399599E-16 -0.76075473E+01  0.56990402E-17
    1837 -0.74485840E+01 -0.10399660E-16 -0.76075473E+01  0.56990402E-17
    1838 -0.74490026E+01 -0.10399496E-16 -0.76075473E+01  0.56990402E-17
    1839 -0.74494778E+01 -0.10399445E-16 -0.76075473E+01  0.56990402E-17
    1840 -0.74499712E+01 -0.10399417E-16 -0.76075473E+01  0.56990402E-17
    1841 -0.74504413E+01 -0.10399423E-16 -0.76075473E+01  0.56990402E-17
    1842 -0.74509346E+01 -0.10399384E-16 -0.76075473E+01  0.56990402E-17
    1843 -0.74513927E+01 -0.10399367E-16 -0.76075473E+01  0.56990402E-17
    1844 -0.74518932E+01 -0.10399364E-16 -0.76075473E+01  0.56990402E-17
    1845 -0.74523838E+01 -0.10399395E-16 -0.76075473E+01  0.56990402E-17
    1846 -0.74528895E+01 -0.10399297E-16 -0.76075473E+01  0.56990402E-17
    1847 -0.74533147E+01 -0.10399407E-16 -0.76075473E+01  0.56990402E-17
    1848 -0.74537703E+01 -0.10399274E-16 -0.76075473E+01  0.56990402E-17
    1849 -0.74541977E+01 -0.10399065E-16 -0.76075473E+01  0.56990402E-17
    1850 -0.74546418E+01 -0.10399024E-16 -0.76075473E+01  0.56990402E-17
    1851 -0.74550898E+01 -0.10398950E-16 -0.76075473E+01  0.56990402E-17
    1852 -0.74555871E+01 -0.10398791E-16 -0.76075473E+01  0.56990402E-17
    1853 -0.74560380E+01 -0.10398621E-16 -0.76075473E+01  0.56990402E-17
    1854 -0.74564714E+01 -0.10398508E-16 -0.76075473E+01  0.56990402E-17
    1855 -0.74569363E+01 -0.10398251E-16 -0.76075473E+01  0.56990402E-17
    1856 -0.74573604E+01 -0.10398291E-16 -0.76075473E+01  0.56990402E-17
    1857 -0.74578440E+01 -0.10398062E-16 -0.76075473E+01  0.56990402E-17
    1858 -0.74582706E+01 -0.10398035E-16 -0.76075473E+01  0.56990402E-17
    1859 -0.74587500E+01 -0.10397715E-16 -0.76075473E+01  0.56990402E-17
    1860 -0.74592384E+01 -0.10397527E-16 -0.76075473E+01  0.56990402E-17
    1861 -0.74596914E+01 -0.10397433E-16 -0.76075473E+01  0.56990402E-17
    1862 -0.74601225E+01 -0.10397236E-16 -0.76075473E+01  0.56990402E-17
    1863 -0.74605895E+01 -0.10397184E-16 -0.76075473E+01  0.56990402E-17
    1864 -0.74610441E+01 -0.10397173E-16 -0.76075473E+01  0.56990402E-17
    1865 -0.74614581E+01 -0.10397044E-16 -0.76075473E+01  0.56990402E-17
    1866 -0.74618515E+01 -0.10397102E-16 -0.76075473E+01  0.56990402E-17
    1867 -0.74622757E+01 -0.10396883E-16 -0.76075473E+01  0.56990402E-17
    1868 -0.74627061E+01 -0.10396804E-16 -0.76075473E+01  0.56990402E-17
    1869 -0.74631480E+01 -0.10396538E-16 -0.76075473E+01  0.56990402E-17
    1870 -0.74635972E+01 -0.10396424E-16 -0.76075473E+01  0.56990402E-17
    1871 -0.74640704E+01 -0.10396246E-16 -0.76075473E+01  0.56990402E-17
    1872 -0.74644907E+01 -0.10396023E-16 -0.76075473E+01  0.56990402E-17
    1873 -0.74649129E+01 -0.10395786E-16 -0.76075473E+01  0.56990402E-17
    1874 -0.74653344E+01 -0.10395761E-16 -0.76075473E+01  0.56990402E-17
    1875 -0.74657542E+01 -0.10395762E-16 -0.76075473E+01  0.56990402E-17
    1876 -0.74661637E+01 -0.10395613E-16 -0.76075473E+01  0.56990402E-17
    1877 -0.74666241E+01 -0.10395667E-16 -0.76075473E+01  0.56990402E-17
    1878 -0.74670772E+01 -0.10395517E-16 -0.76075473E+01  0.56990402E-17
    1879 -0.74675603E+01 -0.10395671E-16 -0.76075473E+01  0.56990402E-17
    1880 -0.74679523E+01 -0.10395469E-16 -0.76075473E+01  0.56990402E-17
    1881 -0.74684235E+01 -0.10395322E-16 -0.76075473E+01  0.56990402E-17
    1882 -0.74688642E+01 -0.10395313E-16 -0.76075473E+01  0.56990402E-17
    1883 -0.74693028E+01 -0.10395693E-16 -0.76075473E+01  0.56990402E-17
    1884 -0.74697703E+01 -0.10395625E-16 -0.76075473E+01  0.56990402E-17
    1885 -0.74702566E+01 -0.10395415E-16 -0.76075473E+01  0.56990402E-17
    1886 -0.74706686E+01 -0.10395301E-16 -0.76075473E+01  0.56990402E-17
    1887 -0.74711041E+01 -0.10395238E-16 -0.76075473E+01  0.56990402E-17
    1888 -0.74715119E+01 -0.10395149E-16 -0.76075473E+01  0.56990402E-17
    1889 -0.74719898E+01 -0.10395012E-16 -0.76075473E+01  0.56990402E-17
    1890 -0.74724236E+01 -0.10395081E-16 -0.76075473E+01  0.56990402E-17
    1891 -0.74728362E+01 -0.10394977E-16 -0.76075473E+01  0.56990402E-17
    1892 -0.74733088E+01 -0.10395053E-16 -0.76075473E+01  0.56990402E-17
    1893 -0.74737789E+01 -0.10395129E-16 -0.76075473E+01  0.56990402E-17
    1894 -0.74742142E+01 -0.10395178E-16 -0.76075473E+01  0.56990402E-17
    1895 -0.74746512E+01 -0.10395155E-16 -0.76075473E+01  0.56990402E-17
    1896 -0.74750528E+01 -0.10395128E-16 -0.76075473E+01  0.56990402E-17
    1897 -0.74754754E+01 -0.10395146E-16 -0.76075473E+01  0.56990402E-17
    1898 -0.74758854E+01 -0.10395081E-16 -0.76075473E+01  0.56990402E-17
    1899 -0.74763271E+01 -0.10395047E-16 -0.76075473E+01  0.56990402E-17
    1900 -0.74767737E+01 -0.10394944E-16 -0.76075473E+01  0.56990402E-17
    1901 -0.74772041E+01 -0.10394844E-16 -0.76075473E+01  0.56990402E-17
    1902 -0.74776532E+01 -0.10394824E-16 -0.76075473E+01  0.56990402E-17
    1903 -0.74781106E+01 -0.10394863E-16 -0.76075473E+01  0.56990402E-17
    1904 -0.74785093E+01 -0.10394874E-16 -0.76075473E+01  0.56990402E-17
    1905 -0.74789252E+01 -0.10394841E-16 -0.76075473E+01  0.56990402E-17
    1906 -0.74793780E+01 -0.10394769E-16 -0.76075473E+01  0.56990402E-17
    1907 -0.74798082E+01 -0.10394816E-16 -0.76075473E+01  0.56990402E-17
    1908 -0.74802855E+01 -0.10394907E-16 -0.76075473E+01  0.56990402E-17
    1909 -0.74807019E+01 -0.10394801E-16 -0.76075473E+01  0.56990402E-17
    1910 -0.74811561E+01 -0.10394780E-16 -0.76075473E+01  0.56990402E-17
    1911 -0.74815536E+01 -0.10394825E-16 -0.76075473E+01  0.56990402E-17
    1912 -0.74819614E+01 -0.10394768E-16 -0.76075473E+01  0.56990402E-17
    1913 -0.74823684E+01 -0.10394827E-16 -0.76075473E+01  0.56990402E-17
    1914 -0.74827771E+01 -0.10394863E-16 -0.76075473E+01  0.56990402E-17
    1915 -0.74831803E+01 -0.10394847E-16 -0.76075473E+01  0.56990402E-17
    1916 -0.74835721E+01 -0.10394755E-16 -0.76075473E+01  0.56990402E-17
    1917 -0.74839867E+01 -0.10394837E-16 -0.76075473E+01  0.56990402E-17
    1918 -0.74844134E+01 -0.10394774E-16 -0.76075473E+01  0.56990402E-17
    1919 -0.74848031E+01 -0.10394809E-16 -0.76075473E+01  0.56990402E-17
    1920 -0.74852259E+01 -0.10394708E-16 -0.76075473E+01  0.56990402E-17
    1921 -0.74856425E+01 -0.10394687E-16 -0.76075473E+01  0.56990402E-17
    1922 -0.74860513E+01 -0.10394688E-16 -0.76075473E+01  0.56990402E-17
    1923 -0.74864334E+01 -0.10394571E-16 -0.76075473E+01  0.56990402E-17
    1924 -0.74868905E+01 -0.10394665E-16 -0.76075473E+01  0.56990402E-17
    1925 -0.74873367E+01 -0.10394684E-16 -0.76075473E+01  0.56990402E-17
    1926 -0.74877503E+01 -0.10394430E-16 -0.76075473E+01  0.56990402E-17
    1927 -0.74881879E+01 -0.10394498E-16 -0.76075473E+01  0.56990402E-17
    1928 -0.74886066E+01 -0.10394399E-16 -0.76075473E+01  0.56990402E-17
    1929 -0.74890589E+01 -0.10394413E-16 -0.76075473E+01  0.56990402E-17
    1930 -0.74894951E+01 -0.10394389E-16 -0.76075473E+01  0.56990402E-17
    1931 -0.74899111E+01 -0.10394452E-16 -0.76075473E+01  0.56990402E-17
    1932 -0.74903042E+01 -0.10394421E-16 -0.76075473E+01  0.56990402E-17
    1933 -0.74907225E+01 -0.10394609E-16 -0.76075473E+01  0.56990402E-17
    1934 -0.74912197E+01 -0.10394402E-16 -0.76075473E+01  0.56990402E-17
    1935 -0.74916371E+01 -0.10394176E-16 -0.76075473E+01  0.56990402E-17
    1936 -0.74920543E+01 -0.10394220E-16 -0.76075473E+01  0.56990402E-17
    1937 -0.74924794E+01 -0.10394142E-16 -0.76075473E+01  0.56990402E-17
    1938 -0.74928671E+01 -0.10394208E-16 -0.76075473E+01  0.56990402E-17
    1939 -0.74933147E+01 -0.10394166E-16 -0.76075473E+01  0.56990402E-17
    1940 -0.74937634E+01 -0.10393908E-16 -0.76075473E+01  0.56990402E-17
    1941 -0.74941745E+01 -0.10393892E-16 -0.76075473E+01  0.56990402E-17
    1942 -0.74945625E+01 -0.10393988E-16 -0.76075473E+01  0.56990402E-17
    1943 -0.74950108E+01 -0.10393951E-16 -0.76075473E+01  0.56990402E-17
    1944 -0.74954160E+01 -0.10393987E-16 -0.76075473E+01  0.56990402E-17
    1945 -0.74958164E+01 -0.10393902E-16 -0.76075473E+01  0.56990402E-17
    1946 -0.74962290E+01 -0.10393813E-16 -0.76075473E+01  0.56990402E-17
    1947 -0.74966866E+01 -0.10393797E-16 -0.76075473E+01  0.56990402E-17
    1948 -0.74970862E+01 -0.10393776E-16 -0.76075473E+01  0.56990402E-17
    1949 -0.74975204E+01 -0.10393674E-16 -0.76075473E+01  0.56990402E-17
    1950 -0.74979562E+01 -0.10393696E-16 -0.76075473E+01  0.56990402E-17
    1951 -0.74983508E+01 -0.10393725E-16 -0.76075473E+01  0.56990402E-17
    1952 -0.74987551E+01 -0.10393966E-16 -0.76075473E+01  0.56990402E-17
    1953 -0.74991284E+01 -0.10394088E-16 -0.76075473E+01  0.56990402E-17
    1954 -0.74995265E+01 -0.10393949E-16 -0.76075473E+01  0.56990402E-17
    1955 -0.74999478E+01 -0.10393956E-16 -0.76075473E+01  0.56990402E-17
    1956 -0.75003255E+01 -0.10393830E-16 -0.76075473E+01  0.56990402E-17
    1957 -0.75007252E+01 -0.10393991E-16 -0.76075473E+01  0.56990402E-17
    1958 -0.75011118E+01 -0.10393892E-16 -0.76075473E+01  0.56990402E-17
    1959 -0.75014695E+01 -0.10393929E-16 -0.76075473E+01  0.56990402E-17
    1960 -0.75018837E+01 -0.10394009E-16 -0.76075473E+01  0.56990402E-17
    1961 -0.75022261E+01 -0.10394006E-16 -0.76075473E+01  0.56990402E-17
    1962 -0.75026019E+01 -0.10393801E-16 -0.76075473E+01  0.56990402E-17
    1963 -0.75029684E+01 -0.10393716E-16 -0.76075473E+01  0.56990402E-17
    1964 -0.75033555E+01 -0.10393693E-16 -0.76075473E+01  0.56990402E-17
    1965 -0.75037365E+01 -0.10393663E-16 -0.76075473E+01  0.56990402E-17
    1966 -0.75041101E+01 -0.10393658E-16 -0.76075473E+01  0.56990402E-17
    1967 -0.75045089E+01 -0.10393542E-16 -0.76075473E+01  0.56990402E-17
    1968 -0.75049078E+01 -0.10393362E-16 -0.76075473E+01  0.56990402E-17
    1969 -0.75052765E+01 -0.10393444E-16 -0.76075473E+01  0.56990402E-17
    1970 -0.75056841E+01 -0.10393374E-16 -0.76075473E+01  0.56990402E-17
    1971 -0.75061292E+01 -0.10393466E-16 -0.76075473E+01  0.56990402E-17
